0.24633980579067427,0, 1
0.0,625, 1
0.1598833187282035,264, 1
0.03670686005277313,577, 1
0.16356545643106224,253, 1
0.21299090440550927,52, 1
0.084506151558421,438, 1
0.024025547258443303,581, 1
0.2002355569847809,65, 1
0.15835576458256018,278, 1
0.04272695566211149,558, 1
0.006269654282410442,602, 1
0.16328651123303606,256, 1
0.14021211820806034,327, 1
0.10848892835230461,400, 1
0.10987813937039592,393, 1
0.23721624071680691,2, 1
0.17595633459415982,185, 1
0.1306979731516007,336, 1
0.14791407700392845,310, 1
0.006600732201217152,601, 1
0.21642729294185425,39, 1
0.16820050548890997,217, 1
0.05714285714285716,551, 1
0.03790861415833069,570, 1
0.23077450596475158,11, 1
0.17436526735128155,192, 1
0.07850787997252673,465, 1
0.0982548974216575,435, 1
0.0692050116460513,498, 1
0.10257923500201227,406, 1
0.061167341227546856,504, 1
0.10013078543991161,413, 1
0.05784500569858397,546, 1
0.1848588836838012,176, 1
0.15424051371250513,295, 1
0.15465673615478992,292, 1
0.12389961046014109,350, 1
0.09898150988638021,432, 1
0.1463755516650307,317, 1
0.13591490152877328,332, 1
0.11919319966865616,380, 1
0.19872147835908305,70, 1
0.2318578239489767,5, 1
0.1562768317103238,279, 1
0.16619404427956275,219, 1
0.1137854551784323,386, 1
0.22863085496105828,25, 1
0.11963066879312789,351, 1
0.18925767026283036,135, 1
0.14792642468684958,297, 1
0.07084935059109343,467, 1
0.1705929266763636,196, 1
0.11924754106618396,366, 1
0.05828759723710808,511, 1
0.22889902069832946,24, 1
0.22066482454809666,28, 1
0.22890656116101304,22, 1
0.1663177976182062,226, 2
0.016001032391817827,610, 2
0.08971044764130232,456, 2
0.12611534589833384,356, 2
0.2075201818024689,70, 2
0.060597961213522566,524, 2
0.2500806866823203,0, 2
0.19525767806504124,143, 2
0.1216038044058676,368, 2
0.18967909540148187,174, 2
0.021663218956346708,603, 2
0.1789184201844406,198, 2
0.09622917409504217,449, 2
0.17134473422726348,211, 2
0.04614317357020692,572, 2
0.12001288731313486,376, 2
0.18648887130768832,186, 2
0.11352150946119333,398, 2
0.1941398134097232,154, 2
0.09335334468280987,455, 2
0.13919166419522222,332, 2
0.06315463851403524,518, 2
0.13287396714210686,340, 2
0.23356612413336697,6, 2
0.09981604938821664,441, 2
0.19500915190969004,152, 2
0.12467447986776581,364, 2
0.09549608026058276,452, 2
0.06702084811751652,510, 2
0.24343154088124097,3, 2
0.07370139263970932,498, 2
0.04057080200521712,591, 2
0.1702704887058274,223, 2
0.1728966474667254,200, 2
0.08337449142662212,466, 2
0.24186612992722145,4, 2
0.188843785178333,178, 2
0.22622257653955646,30, 2
0.1816032024764519,196, 2
0.040730419129372475,589, 2
0.13088855633821406,348, 2
0.20273548444537104,134, 2
0.2477335117920354,1, 2
0.15828325140172683,287, 2
0.14659080469973595,318, 2
0.1002872265733955,426, 2
0.2218288251666788,33, 2
0.20333119000382116,82, 2
0.14883163768249474,301, 2
0.2184156267219992,48, 2
0.22056110555765918,40, 2
0.23153556692780342,15, 2
0.18277712274665037,194, 2
0.14522064990091632,331, 2
0.22789200118870145,29, 2
0.06997122274779988,508, 2
0.22920376009466858,27, 2
0.007604673102253656,620, 2
0.2184156267219992,48, 2
0.07566103851278105,472, 2
0.18374049706244233,193, 2
0.16427188018449201,255, 2
0.11953408185169112,382, 2
0.1460874361700334,329, 2
0.04117006789020328,578, 2
0.16559515658745372,253, 2
0.21234987941283,66, 2
0.2313179198877594,18, 2
0.10338511218518476,407, 2
0.046745704058749116,561, 2
0.11401373154066485,387, 2
0.15665549949972146,297, 2
0.007968254476206749,616, 2
0.0712757483342088,501, 2
0.04674470776506412,568, 2
0.2313146689504597,21, 2
0.15458200544458345,298, 2
0.0,628, 2
0.1358902812370375,336, 2
0.16392525512309664,280, 2
0.12440496422908687,365, 2
0.06975234667460029,509, 2
0.1988384843162302,137, 2
0.058538021602804524,554, 2
0.2308763214342291,22, 2
0.05887605188567968,553, 2
0.17057316536601275,218, 2
0.05887605188567968,553, 2
0.04117006789020328,578, 2
0.04674470776506412,568, 2
0.0,630, 3
0.25635317255772494,0, 3
0.21156514449590258,90, 3
0.20686671582711136,128, 3
0.07964520588365098,472, 3
0.054905357387343146,563, 3
0.027154394865983145,607, 3
0.04733752594442753,564, 3
0.07801532476939232,488, 3
0.1973027958026935,162, 3
0.009302527770721825,620, 3
0.06289078979110896,539, 3
0.1911939933090343,181, 3
0.2173146030316403,80, 3
0.15244943740987693,304, 3
0.239394603213826,6, 3
0.1440618753052776,337, 3
0.017700513742496926,615, 3
0.07655114177070532,492, 3
0.06470218534801442,522, 3
0.10401838818904752,420, 3
0.20356374814036715,129, 3
0.17350583285406473,205, 3
0.14957993572923878,306, 3
0.10626535822587657,409, 3
0.2227150408268449,42, 3
0.07158739945035131,512, 3
0.13431017394110056,344, 3
0.11699548715934094,393, 3
0.2011557459475688,138, 3
0.10075208481912079,429, 3
0.2248469411922065,36, 3
0.1989890780333725,158, 3
0.11805864016526646,389, 3
0.149268646517002,324, 3
0.023349523193607502,614, 3
0.026987540288796352,608, 3
0.04043278986345589,606, 3
0.09112562387371304,465, 3
0.21231564054878582,88, 3
0.1676672673877485,289, 3
0.10425081936576963,410, 3
0.06280261150299205,547, 3
0.13389404802240013,354, 3
0.11504258662591116,406, 3
0.007968254476206749,624, 3
0.05942998009618372,555, 3
0.07563118350118614,502, 3
0.08377907450564881,467, 3
0.1704109937656776,282, 3
0.22095632206033877,50, 3
0.22396731985838814,39, 3
